-4.616553783416748047e-01
-5.473324060440063477e-01
-5.127309560775756836e-01
-3.141061067581176758e-01
1.540739536285400391e-01
-5.199251770973205566e-01
-5.444338917732238770e-01
-2.495521754026412964e-01
1.989796012639999390e-01
