3.931734104956063902e-10
5.766001454077240851e-09
8.324958500338652811e-09
-1.837448770913852059e-08
3.620554167582668015e-08
4.905458084181191225e-08
-5.463410346351338376e-08
-7.288997405652253292e-09
6.575147371012945996e-11
8.759874492447750072e-10
1.361632140373103539e-09
1.758770240556373210e-09
-2.553857569864703692e-09
1.612814659601724543e-09
-5.226136745584142318e-10
-9.515881416177762731e-10
1.097161944629831964e-10
1.677142313916135663e-09
3.128344472358435269e-09
-2.544185528918774253e-09
-4.544661980077080443e-09
-1.003209071370747552e-08
-1.322309994833403834e-08
-1.382998493504317139e-09
1.304906599441935100e-10
6.603778079927735689e-10
-2.150568834125010653e-09
-6.366676963409645396e-09
-2.355532124909132108e-08
-2.190692427461726766e-08
-1.652123060580379388e-08
-3.591313246786853597e-09
-1.547512951116658542e-10
-1.681771499839612716e-09
6.002129904203457045e-10
2.045781322124184953e-08
3.511645019216302899e-08
4.936531894372819806e-08
3.940488824127896805e-08
3.666757786291441334e-09
3.409438842361112165e-10
2.300510004715761170e-09
-9.852429982970534184e-09
-3.867920739253349893e-08
-9.710099391213589115e-08
-1.303966143950674450e-07
-8.009412511000846280e-08
-9.563753344821179780e-09
